Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,CompetitionStartDate,Promo2StartDate,DaysSinceLastPromo2,DaysSinceCompetition,Sales,Promo2Indicator,WeekOfYear,Month
4395,152,6,2015-09-12 00:00:00,1,0,0,0,1,1,1780.0,0,2012-09-01,1900-01-01,42257,1106,3400.0,0,37,9
4396,153,6,2015-09-12 00:00:00,1,0,0,0,1,1,16240.0,1,2000-10-01,2011-05-01,42,5459,3829.0,1,37,9
4397,154,6,2015-09-12 00:00:00,1,0,0,0,4,3,16420.0,0,2012-09-01,1900-01-01,42257,1106,7294.0,0,37,9
4398,155,6,2015-09-12 00:00:00,1,0,0,0,4,1,3050.0,1,2012-09-01,2010-08-28,73,1106,6320.0,1,37,9
4399,157,6,2015-09-12 00:00:00,1,0,0,0,1,3,2950.0,0,2004-10-01,1900-01-01,42257,3998,6926.0,0,37,9
4400,158,6,2015-09-12 00:00:00,1,0,0,0,4,3,11840.0,1,2012-09-01,2009-07-31,42,1106,8611.0,1,37,9
4401,159,6,2015-09-12 00:00:00,1,0,0,0,4,1,8530.0,0,2013-03-01,1900-01-01,42257,925,6685.0,0,37,9
4402,160,6,2015-09-12 00:00:00,1,0,0,0,4,3,17110.0,0,2005-11-01,1900-01-01,42257,3602,4945.0,0,37,9
4403,161,6,2015-09-12 00:00:00,1,0,0,0,1,3,2970.0,0,2005-03-01,1900-01-01,42257,3847,6579.0,0,37,9
4404,162,6,2015-09-12 00:00:00,1,0,0,0,4,3,5340.0,1,2012-03-01,2010-03-27,73,1290,7094.0,1,37,9
4405,164,6,2015-09-12 00:00:00,1,0,0,0,1,1,1160.0,1,2005-09-01,2010-03-27,73,3663,3915.0,1,37,9
4406,165,6,2015-09-12 00:00:00,1,0,0,0,1,1,3720.0,1,2005-04-01,2010-03-27,73,3816,2805.0,1,37,9
4407,166,6,2015-09-12 00:00:00,1,0,0,0,1,3,100.0,1,2014-04-01,2013-07-31,73,529,5276.0,1,37,9
4408,168,6,2015-09-12 00:00:00,1,0,0,0,1,1,12540.0,0,2012-09-01,1900-01-01,42257,1106,4421.0,0,37,9
4409,169,6,2015-09-12 00:00:00,1,0,0,0,4,1,980.0,1,2014-07-01,2014-05-01,42,438,6165.0,1,37,9
4410,170,6,2015-09-12 00:00:00,1,0,0,0,1,1,1070.0,1,2015-05-01,2011-04-03,73,134,4005.0,1,37,9
4411,171,6,2015-09-12 00:00:00,1,0,0,0,1,1,2640.0,0,2012-09-01,1900-01-01,42257,1106,5415.0,0,37,9
4412,172,6,2015-09-12 00:00:00,1,0,0,0,1,1,110.0,1,2012-09-01,2014-10-02,73,1106,6385.0,1,37,9
4413,174,6,2015-09-12 00:00:00,1,0,0,0,1,1,13090.0,1,2012-09-01,2012-05-28,73,1106,5243.0,1,37,9
4414,175,6,2015-09-12 00:00:00,1,0,0,0,3,1,4130.0,0,2012-09-01,1900-01-01,42257,1106,5450.0,0,37,9
4415,176,6,2015-09-12 00:00:00,1,0,0,0,1,1,3770.0,0,2012-09-01,1900-01-01,42257,1106,2923.0,0,37,9
4416,179,6,2015-09-12 00:00:00,1,0,0,0,1,3,480.0,0,2012-09-01,1900-01-01,42257,1106,6075.0,0,37,9
4417,180,6,2015-09-12 00:00:00,1,0,0,0,4,1,5800.0,0,2010-09-01,1900-01-01,42257,1837,6659.0,0,37,9
4418,181,6,2015-09-12 00:00:00,1,0,0,0,1,1,12610.0,1,2013-03-01,2011-04-03,73,925,3798.0,1,37,9
4419,182,6,2015-09-12 00:00:00,1,0,0,0,4,3,1390.0,1,2012-09-01,2011-02-27,11,1106,5208.0,1,37,9
4420,183,6,2015-09-12 00:00:00,1,0,0,0,1,1,9670.0,0,2012-09-01,1900-01-01,42257,1106,3460.0,0,37,9
4421,184,6,2015-09-12 00:00:00,1,0,0,0,4,3,3560.0,0,2012-09-01,1900-01-01,42257,1106,5328.0,0,37,9
4422,186,6,2015-09-12 00:00:00,1,0,0,0,1,1,290.0,1,2011-10-01,2014-10-02,73,1442,3014.0,1,37,9
4423,187,6,2015-09-12 00:00:00,1,0,0,0,1,3,19360.0,0,2012-09-01,1900-01-01,42257,1106,4176.0,0,37,9
4424,188,6,2015-09-12 00:00:00,1,0,0,0,4,1,850.0,1,2012-09-01,2011-05-01,42,1106,4272.0,1,37,9
4425,189,6,2015-09-12 00:00:00,1,0,0,0,4,1,5760.0,0,2014-07-01,1900-01-01,42257,438,7237.0,0,37,9
4426,190,6,2015-09-12 00:00:00,1,0,0,0,1,1,1470.0,1,2006-12-01,2014-10-02,73,3207,5523.0,1,37,9
4427,191,6,2015-09-12 00:00:00,1,0,0,0,1,1,1100.0,1,2013-08-01,2014-10-02,73,772,6148.0,1,37,9
4428,192,6,2015-09-12 00:00:00,1,0,0,0,4,3,2770.0,1,2008-03-01,2014-10-02,73,2751,8237.0,1,37,9
4429,193,6,2015-09-12 00:00:00,1,0,0,0,1,1,520.0,0,2012-09-01,1900-01-01,42257,1106,4155.0,0,37,9
4430,194,6,2015-09-12 00:00:00,1,0,0,0,4,3,16970.0,1,2012-09-01,2013-01-30,42,1106,4611.0,1,37,9
4431,195,6,2015-09-12 00:00:00,1,0,0,0,1,3,220.0,0,2012-09-01,1900-01-01,42257,1106,10079.0,0,37,9
4432,197,6,2015-09-12 00:00:00,1,0,0,0,3,1,4210.0,0,2015-03-01,1900-01-01,42257,195,5324.0,0,37,9
4433,199,6,2015-09-12 00:00:00,1,0,0,0,4,3,6360.0,1,2010-12-01,2012-04-02,11,1746,7126.0,1,37,9
4434,200,6,2015-09-12 00:00:00,1,0,0,0,1,1,1650.0,0,2000-10-01,1900-01-01,42257,5459,5923.0,0,37,9
4435,201,6,2015-09-12 00:00:00,1,0,0,0,4,1,20260.0,1,2012-09-01,2014-05-01,11,1106,5155.0,1,37,9
4436,202,6,2015-09-12 00:00:00,1,0,0,0,4,3,5140.0,0,2010-05-01,1900-01-01,42257,1960,5738.0,0,37,9
4437,204,6,2015-09-12 00:00:00,1,0,0,0,1,1,5630.0,1,2002-12-01,2014-10-02,73,4668,4079.0,1,37,9
4438,206,6,2015-09-12 00:00:00,1,0,0,0,1,3,380.0,1,2012-09-01,2012-04-02,73,1106,4617.0,1,37,9
4439,207,6,2015-09-12 00:00:00,1,0,0,0,1,1,6870.0,0,2012-09-01,1900-01-01,42257,1106,7331.0,0,37,9
4440,209,6,2015-09-12 00:00:00,1,0,0,0,1,3,11680.0,1,2011-09-01,2013-07-31,73,1472,4798.0,1,37,9
4441,210,6,2015-09-12 00:00:00,1,0,0,0,4,1,970.0,1,1999-11-01,2013-01-30,42,5794,2812.0,1,37,9
4442,212,6,2015-09-12 00:00:00,1,0,0,0,1,3,15050.0,0,2008-09-01,1900-01-01,42257,2567,3506.0,0,37,9
4443,213,6,2015-09-12 00:00:00,1,0,0,0,4,3,4030.0,1,2014-03-01,2014-01-02,73,560,6958.0,1,37,9
4444,214,6,2015-09-12 00:00:00,1,0,0,0,4,1,8650.0,1,2013-07-01,2014-03-06,73,803,9011.0,1,37,9
4445,215,6,2015-09-12 00:00:00,1,0,0,0,4,1,150.0,1,2012-09-01,2009-11-06,42,1106,5661.0,1,37,9
4446,216,6,2015-09-12 00:00:00,1,0,0,0,3,1,190.0,1,2012-09-01,2009-11-06,42,1106,6264.0,1,37,9
4447,217,6,2015-09-12 00:00:00,1,0,0,0,3,1,3150.0,0,2012-09-01,1900-01-01,42257,1106,4066.0,0,37,9
4448,218,6,2015-09-12 00:00:00,1,0,0,0,1,3,640.0,1,2012-09-01,2011-02-27,11,1106,2873.0,1,37,9
4449,219,6,2015-09-12 00:00:00,1,0,0,0,1,1,1640.0,0,2013-02-01,1900-01-01,42257,953,2403.0,0,37,9
4450,220,6,2015-09-12 00:00:00,1,0,0,0,1,1,1000.0,0,2008-09-01,1900-01-01,42257,2567,3727.0,0,37,9
4451,221,6,2015-09-12 00:00:00,1,0,0,0,4,3,13530.0,0,2013-09-01,1900-01-01,42257,741,5126.0,0,37,9
4452,224,6,2015-09-12 00:00:00,1,0,0,0,4,3,7930.0,1,2012-09-01,2013-01-02,73,1106,5866.0,1,37,9
4453,226,6,2015-09-12 00:00:00,1,0,0,0,1,1,450.0,0,2012-09-01,1900-01-01,42257,1106,5146.0,0,37,9
4454,227,6,2015-09-12 00:00:00,1,0,0,0,1,1,2370.0,0,2012-09-01,1900-01-01,42257,1106,4273.0,0,37,9
4455,228,6,2015-09-12 00:00:00,1,0,0,0,4,3,10800.0,1,2012-09-01,2011-05-01,42,1106,7465.0,1,37,9
4456,229,6,2015-09-12 00:00:00,1,0,0,0,4,3,17410.0,1,2007-04-01,2011-04-03,73,3086,7071.0,1,37,9
4457,230,6,2015-09-12 00:00:00,1,0,0,0,4,3,6680.0,0,2013-09-01,1900-01-01,42257,741,6552.0,0,37,9
4458,231,6,2015-09-12 00:00:00,1,0,0,0,4,3,3840.0,1,2008-10-01,2010-09-25,42,2537,4748.0,1,37,9
4459,233,6,2015-09-12 00:00:00,1,0,0,0,1,1,1890.0,0,2012-09-01,1900-01-01,42257,1106,7280.0,0,37,9
4460,234,6,2015-09-12 00:00:00,1,0,0,0,4,1,4370.0,0,2012-09-01,1900-01-01,42257,1106,8890.0,0,37,9
4461,235,6,2015-09-12 00:00:00,1,0,0,0,1,1,5710.0,1,2012-03-01,2009-09-11,73,1290,3815.0,1,37,9
4462,238,6,2015-09-12 00:00:00,1,0,0,0,1,1,320.0,1,2012-09-01,2009-11-06,42,1106,5752.0,1,37,9
4463,239,6,2015-09-12 00:00:00,1,0,0,0,4,3,610.0,0,2012-09-01,1900-01-01,42257,1106,4858.0,0,37,9
4464,241,6,2015-09-12 00:00:00,1,0,0,0,4,3,780.0,0,2012-09-01,1900-01-01,42257,1106,6129.0,0,37,9
4465,242,6,2015-09-12 00:00:00,1,0,0,0,4,1,6880.0,1,2001-09-01,2011-04-03,73,5124,3199.0,1,37,9
4466,243,6,2015-09-12 00:00:00,1,0,0,0,1,1,310.0,1,2012-09-01,2013-01-30,42,1106,5449.0,1,37,9
4467,244,6,2015-09-12 00:00:00,1,0,0,0,4,1,710.0,1,2012-03-01,2012-01-02,73,1290,4552.0,1,37,9
4468,245,6,2015-09-12 00:00:00,1,0,0,0,1,3,1310.0,0,2012-09-01,1900-01-01,42257,1106,8165.0,0,37,9
4469,246,6,2015-09-12 00:00:00,1,0,0,0,3,1,4660.0,0,2013-04-01,1900-01-01,42257,894,5751.0,0,37,9
4470,247,6,2015-09-12 00:00:00,1,0,0,0,4,3,70.0,1,2010-11-01,2013-01-30,42,1776,7127.0,1,37,9
4471,248,6,2015-09-12 00:00:00,1,0,0,0,1,3,340.0,1,2012-09-01,2012-10-01,73,1106,6884.0,1,37,9
4472,249,6,2015-09-12 00:00:00,1,0,0,0,4,3,18010.0,0,2014-09-01,1900-01-01,42257,376,4535.0,0,37,9
4473,250,6,2015-09-12 00:00:00,1,0,0,0,4,1,3520.0,1,2012-09-01,2012-04-30,42,1106,7047.0,1,37,9
4474,251,6,2015-09-12 00:00:00,1,0,0,0,1,3,340.0,0,2012-09-01,1900-01-01,42257,1106,16826.0,0,37,9
4475,252,6,2015-09-12 00:00:00,1,0,0,0,4,3,22330.0,1,2012-09-01,2010-01-30,42,1106,8578.0,1,37,9
4476,253,6,2015-09-12 00:00:00,1,0,0,0,1,3,250.0,1,2012-09-01,2013-01-30,42,1106,3794.0,1,37,9
4477,254,6,2015-09-12 00:00:00,1,0,0,0,4,1,330.0,1,2008-03-01,2012-01-02,11,2751,3106.0,1,37,9
4478,255,6,2015-09-12 00:00:00,1,0,0,0,3,3,4630.0,1,2011-03-01,2011-08-28,42,1656,5864.0,1,37,9
4479,256,6,2015-09-12 00:00:00,1,0,0,0,1,3,80.0,1,2005-09-01,2014-03-06,11,3663,8874.0,1,37,9
4480,258,6,2015-09-12 00:00:00,1,0,0,0,1,1,27190.0,1,2010-07-01,2009-09-11,73,1899,4346.0,1,37,9
4481,259,6,2015-09-12 00:00:00,1,0,0,0,2,2,210.0,0,2012-09-01,1900-01-01,42257,1106,8826.0,0,37,9
4482,262,6,2015-09-12 00:00:00,1,0,0,0,2,1,1180.0,0,2013-05-01,1900-01-01,42257,864,16897.0,0,37,9
4483,263,6,2015-09-12 00:00:00,1,0,0,0,1,3,1140.0,1,2013-05-01,2014-10-02,73,864,4457.0,1,37,9
4484,265,6,2015-09-12 00:00:00,1,0,0,0,1,1,4580.0,1,2012-09-01,2015-04-03,73,1106,2570.0,1,37,9
4485,267,6,2015-09-12 00:00:00,1,0,0,0,3,1,2460.0,0,2012-01-01,1900-01-01,42257,1350,10257.0,0,37,9
4486,268,6,2015-09-12 00:00:00,1,0,0,0,1,1,4520.0,0,2014-02-01,1900-01-01,42257,588,3419.0,0,37,9
4487,269,6,2015-09-12 00:00:00,1,0,0,0,1,3,60.0,0,2015-06-01,1900-01-01,42257,103,6793.0,0,37,9
4488,272,6,2015-09-12 00:00:00,1,0,0,0,1,1,16180.0,1,2003-07-01,2011-04-03,73,4456,3446.0,1,37,9
4489,273,6,2015-09-12 00:00:00,1,0,0,0,1,3,8480.0,0,2012-09-01,1900-01-01,42257,1106,5518.0,0,37,9
4490,274,6,2015-09-12 00:00:00,0,0,0,0,2,2,3640.0,1,2012-09-01,2013-03-06,73,1106,55.0,1,37,9
4491,275,6,2015-09-12 00:00:00,1,0,0,0,4,1,300.0,1,2014-05-01,2014-10-02,73,499,6833.0,1,37,9
4492,277,6,2015-09-12 00:00:00,1,0,0,0,4,3,7840.0,1,2012-09-01,2009-07-31,42,1106,5640.0,1,37,9
4493,278,6,2015-09-12 00:00:00,1,0,0,0,1,3,9260.0,0,2010-02-01,1900-01-01,42257,2049,4926.0,0,37,9
4494,279,6,2015-09-12 00:00:00,1,0,0,0,4,3,2320.0,1,2012-09-01,2012-10-01,73,1106,6979.0,1,37,9
4495,280,6,2015-09-12 00:00:00,1,0,0,0,4,3,18640.0,1,2013-09-01,2014-03-06,11,741,5950.0,1,37,9
4496,281,6,2015-09-12 00:00:00,1,0,0,0,4,3,6970.0,0,2011-09-01,1900-01-01,42257,1472,5674.0,0,37,9
4497,283,6,2015-09-12 00:00:00,1,0,0,0,1,1,2260.0,1,2012-09-01,2014-10-02,73,1106,6771.0,1,37,9
4498,284,6,2015-09-12 00:00:00,1,0,0,0,4,1,1290.0,1,2012-09-01,2014-10-02,73,1106,5048.0,1,37,9
4499,285,6,2015-09-12 00:00:00,1,0,0,0,1,1,2410.0,0,2012-09-01,1900-01-01,42257,1106,5841.0,0,37,9
4500,287,6,2015-09-12 00:00:00,1,0,0,0,3,1,2740.0,1,2009-05-01,2014-10-02,73,2325,8476.0,1,37,9
4501,288,6,2015-09-12 00:00:00,1,0,0,0,4,1,800.0,1,2012-09-01,2011-04-03,11,1106,4791.0,1,37,9
4502,289,6,2015-09-12 00:00:00,1,0,0,0,4,1,6540.0,0,2007-12-01,1900-01-01,42257,2842,5701.0,0,37,9
4503,290,6,2015-09-12 00:00:00,1,0,0,0,1,1,4150.0,0,2001-05-01,1900-01-01,42257,5247,3945.0,0,37,9
4504,294,6,2015-09-12 00:00:00,1,0,0,0,1,1,3150.0,0,2005-05-01,1900-01-01,42257,3786,3244.0,0,37,9
4505,295,6,2015-09-12 00:00:00,1,0,0,0,1,1,210.0,1,2000-11-01,2013-09-04,11,5428,4962.0,1,37,9
4506,296,6,2015-09-12 00:00:00,1,0,0,0,1,1,9580.0,1,2007-05-01,2014-11-06,42,3056,4401.0,1,37,9
4507,297,6,2015-09-12 00:00:00,1,0,0,0,1,1,2300.0,0,2010-09-01,1900-01-01,42257,1837,4803.0,0,37,9
4508,298,6,2015-09-12 00:00:00,1,0,0,0,4,1,19840.0,0,2009-07-01,1900-01-01,42257,2264,7615.0,0,37,9
4509,299,6,2015-09-12 00:00:00,1,0,0,0,4,3,38630.0,0,2012-09-01,1900-01-01,42257,1106,7106.0,0,37,9
4510,300,6,2015-09-12 00:00:00,1,0,0,0,1,3,120.0,1,2009-04-01,2012-01-02,73,2355,6771.0,1,37,9
4511,301,6,2015-09-12 00:00:00,1,0,0,0,1,3,4510.0,0,2015-03-01,1900-01-01,42257,195,4378.0,0,37,9
4512,302,6,2015-09-12 00:00:00,1,0,0,0,4,3,2190.0,1,2007-12-01,2011-02-27,11,2842,3960.0,1,37,9
4513,303,6,2015-09-12 00:00:00,1,0,0,0,1,1,15430.0,1,2012-11-01,2011-05-01,42,1045,4281.0,1,37,9
4514,304,6,2015-09-12 00:00:00,1,0,0,0,1,1,1950.0,0,2015-07-01,1900-01-01,42257,73,5206.0,0,37,9
4515,305,6,2015-09-12 00:00:00,1,0,0,0,3,3,2470.0,1,2005-02-01,2013-07-31,11,3875,5225.0,1,37,9
4516,306,6,2015-09-12 00:00:00,1,0,0,0,1,1,5100.0,1,2007-04-01,2014-10-02,73,3086,2847.0,1,37,9
4517,308,6,2015-09-12 00:00:00,1,0,0,0,1,1,1070.0,1,2006-12-01,2010-03-27,73,3207,6779.0,1,37,9
4518,309,6,2015-09-12 00:00:00,1,0,0,0,4,1,8740.0,1,2012-09-01,2009-09-11,42,1106,5370.0,1,37,9
4519,310,6,2015-09-12 00:00:00,1,0,0,0,1,3,2290.0,1,2012-09-01,2014-03-06,11,1106,6931.0,1,37,9
4520,311,6,2015-09-12 00:00:00,1,0,0,0,1,3,680.0,0,2005-07-01,1900-01-01,42257,3725,5178.0,0,37,9
4521,312,6,2015-09-12 00:00:00,1,0,0,0,4,1,11300.0,0,2012-03-01,1900-01-01,42257,1290,4297.0,0,37,9
4522,314,6,2015-09-12 00:00:00,1,0,0,0,1,1,3560.0,1,2001-10-01,2013-07-31,42,5094,3238.0,1,37,9
4523,315,6,2015-09-12 00:00:00,1,0,0,0,1,3,38710.0,0,2013-04-01,1900-01-01,42257,894,2605.0,0,37,9
4524,316,6,2015-09-12 00:00:00,1,0,0,0,4,1,9000.0,0,2001-08-01,1900-01-01,42257,5155,8317.0,0,37,9
4525,317,6,2015-09-12 00:00:00,1,0,0,0,4,1,3140.0,1,2013-07-01,2011-04-03,73,803,5687.0,1,37,9
4526,319,6,2015-09-12 00:00:00,1,0,0,0,1,3,570.0,1,2012-09-01,2012-07-02,11,1106,5709.0,1,37,9
4527,320,6,2015-09-12 00:00:00,1,0,0,0,1,3,210.0,0,2012-09-01,1900-01-01,42257,1106,11917.0,0,37,9
4528,323,6,2015-09-12 00:00:00,1,0,0,0,4,3,8400.0,1,2012-04-01,2013-01-30,42,1259,6544.0,1,37,9
4529,325,6,2015-09-12 00:00:00,1,0,0,0,1,3,350.0,1,2011-03-01,2011-05-29,42,1656,4532.0,1,37,9
4530,326,6,2015-09-12 00:00:00,1,0,0,0,4,1,10070.0,1,2015-05-01,2013-07-31,42,134,5006.0,1,37,9
4531,328,6,2015-09-12 00:00:00,1,0,0,0,1,1,3130.0,0,2002-07-01,1900-01-01,42257,4821,2603.0,0,37,9
4532,329,6,2015-09-12 00:00:00,1,0,0,0,1,1,1310.0,1,1990-06-01,2012-05-28,11,9234,4394.0,1,37,9
4533,330,6,2015-09-12 00:00:00,1,0,0,0,1,3,370.0,1,2012-09-01,2012-05-28,11,1106,4102.0,1,37,9
4534,331,6,2015-09-12 00:00:00,1,0,0,0,1,3,670.0,1,2012-09-01,2015-04-03,73,1106,3908.0,1,37,9
4535,333,6,2015-09-12 00:00:00,1,0,0,0,1,3,3720.0,0,2010-02-01,1900-01-01,42257,2049,8020.0,0,37,9
4536,334,6,2015-09-12 00:00:00,1,0,0,0,4,3,4040.0,1,2008-08-01,2013-05-01,11,2598,4793.0,1,37,9
4537,335,6,2015-09-12 00:00:00,1,0,0,0,2,1,90.0,1,2012-09-01,2013-07-31,73,1106,8766.0,1,37,9
4538,336,6,2015-09-12 00:00:00,1,0,0,0,1,1,190.0,0,2014-07-01,1900-01-01,42257,438,10504.0,0,37,9
4539,337,6,2015-09-12 00:00:00,1,0,0,0,4,3,10600.0,1,2005-07-01,2014-11-06,42,3725,5185.0,1,37,9
4540,338,6,2015-09-12 00:00:00,1,0,0,0,1,3,1590.0,1,2012-09-01,2009-09-11,73,1106,5599.0,1,37,9
4541,339,6,2015-09-12 00:00:00,1,0,0,0,1,3,2280.0,1,2012-09-01,2013-03-06,11,1106,4229.0,1,37,9
4542,340,6,2015-09-12 00:00:00,1,0,0,0,1,3,8080.0,0,2012-09-01,1900-01-01,42257,1106,4872.0,0,37,9
4543,341,6,2015-09-12 00:00:00,1,0,0,0,1,1,190.0,0,2011-09-01,1900-01-01,42257,1472,4751.0,0,37,9
4544,342,6,2015-09-12 00:00:00,1,0,0,0,4,3,15770.0,1,2012-09-01,2014-10-02,73,1106,9252.0,1,37,9
4545,343,6,2015-09-12 00:00:00,1,0,0,0,4,1,18650.0,1,2004-04-01,2014-04-03,73,4181,5673.0,1,37,9
4546,344,6,2015-09-12 00:00:00,1,0,0,0,1,3,300.0,1,2011-04-01,2011-04-03,73,1625,6262.0,1,37,9
4547,345,6,2015-09-12 00:00:00,1,0,0,0,1,1,120.0,1,2012-09-01,2012-05-28,73,1106,3516.0,1,37,9
4548,346,6,2015-09-12 00:00:00,1,0,0,0,1,3,8090.0,0,2012-09-01,1900-01-01,42257,1106,5062.0,0,37,9
4549,347,6,2015-09-12 00:00:00,1,0,0,0,4,3,9360.0,1,2013-07-01,2012-05-28,11,803,4955.0,1,37,9
4550,348,6,2015-09-12 00:00:00,1,0,0,0,1,1,16490.0,1,2012-09-01,2012-05-28,73,1106,7588.0,1,37,9
4551,350,6,2015-09-12 00:00:00,1,0,0,0,4,1,8880.0,1,2012-09-01,2011-04-03,73,1106,6368.0,1,37,9
4552,351,6,2015-09-12 00:00:00,1,0,0,0,1,1,5290.0,1,2012-11-01,2013-01-30,42,1045,5256.0,1,37,9
4553,352,6,2015-09-12 00:00:00,1,0,0,0,4,3,6360.0,1,2012-09-01,2012-10-01,11,1106,6305.0,1,37,9
4554,353,6,2015-09-12 00:00:00,1,0,0,0,2,2,900.0,1,2012-09-01,2013-04-03,42,1106,4263.0,1,37,9
4555,354,6,2015-09-12 00:00:00,1,0,0,0,4,3,1500.0,0,2005-10-01,1900-01-01,42257,3633,7716.0,0,37,9
4556,355,6,2015-09-12 00:00:00,1,0,0,0,1,3,9720.0,0,2013-08-01,1900-01-01,42257,772,6394.0,0,37,9
4557,356,6,2015-09-12 00:00:00,1,0,0,0,4,3,8970.0,1,2007-12-01,2012-05-28,42,2842,5481.0,1,37,9
4558,358,6,2015-09-12 00:00:00,1,0,0,0,1,1,2890.0,0,2003-10-01,1900-01-01,42257,4364,8624.0,0,37,9
4559,359,6,2015-09-12 00:00:00,1,0,0,0,4,3,4370.0,0,2012-09-01,1900-01-01,42257,1106,6637.0,0,37,9
4560,362,6,2015-09-12 00:00:00,1,0,0,0,3,3,340.0,0,2012-09-01,1900-01-01,42257,1106,7925.0,0,37,9
4561,364,6,2015-09-12 00:00:00,1,0,0,0,1,3,13620.0,1,2012-09-01,2014-03-06,11,1106,3258.0,1,37,9
4562,365,6,2015-09-12 00:00:00,1,0,0,0,3,1,2410.0,1,2012-09-01,2009-11-06,42,1106,5160.0,1,37,9
4563,367,6,2015-09-12 00:00:00,1,0,0,0,4,3,2640.0,0,2012-09-01,1900-01-01,42257,1106,4455.0,0,37,9
4564,368,6,2015-09-12 00:00:00,1,0,0,0,4,3,1450.0,1,2005-04-01,2009-11-06,42,3816,7532.0,1,37,9
4565,369,6,2015-09-12 00:00:00,1,0,0,0,4,3,5870.0,0,2014-04-01,1900-01-01,42257,529,7043.0,0,37,9
4566,370,6,2015-09-12 00:00:00,1,0,0,0,4,1,8250.0,1,2000-10-01,2009-07-31,73,5459,6805.0,1,37,9
4567,371,6,2015-09-12 00:00:00,1,0,0,0,4,3,1970.0,1,2009-07-01,2014-11-06,42,2264,5953.0,1,37,9
4568,372,6,2015-09-12 00:00:00,1,0,0,0,4,3,4880.0,1,2010-08-01,2014-05-01,73,1868,7443.0,1,37,9
4569,373,6,2015-09-12 00:00:00,1,0,0,0,4,3,11120.0,1,2012-09-01,2012-05-28,73,1106,4534.0,1,37,9
4570,377,6,2015-09-12 00:00:00,1,0,0,0,1,3,100.0,1,2010-06-01,2010-05-01,42,1929,5974.0,1,37,9
4571,378,6,2015-09-12 00:00:00,1,0,0,0,1,3,2140.0,0,2012-08-01,1900-01-01,42257,1137,5543.0,0,37,9
4572,379,6,2015-09-12 00:00:00,1,0,0,0,4,1,6630.0,0,2012-09-01,1900-01-01,42257,1106,3087.0,0,37,9
4573,380,6,2015-09-12 00:00:00,1,0,0,0,1,1,2240.0,1,2013-05-01,2014-03-06,11,864,11878.0,1,37,9
4574,383,6,2015-09-12 00:00:00,1,0,0,0,1,3,350.0,0,2012-09-01,1900-01-01,42257,1106,16283.0,0,37,9
4575,385,6,2015-09-12 00:00:00,1,0,0,0,4,1,4580.0,0,2007-09-01,1900-01-01,42257,2933,6648.0,0,37,9
4576,386,6,2015-09-12 00:00:00,1,0,0,0,4,3,1460.0,1,2014-04-01,2013-07-31,73,529,6620.0,1,37,9
4577,387,6,2015-09-12 00:00:00,1,0,0,0,3,1,210.0,1,2012-09-01,2013-09-04,11,1106,6946.0,1,37,9
4578,388,6,2015-09-12 00:00:00,1,0,0,0,1,1,2260.0,0,2012-09-01,1900-01-01,42257,1106,7708.0,0,37,9
4579,389,6,2015-09-12 00:00:00,1,0,0,0,1,3,6690.0,0,2011-08-01,1900-01-01,42257,1503,7250.0,0,37,9
4580,391,6,2015-09-12 00:00:00,1,0,0,0,1,1,460.0,1,2014-11-01,2013-07-31,42,315,3038.0,1,37,9
4581,392,6,2015-09-12 00:00:00,1,0,0,0,1,1,2120.0,0,2012-09-01,1900-01-01,42257,1106,4370.0,0,37,9
4582,393,6,2015-09-12 00:00:00,1,0,0,0,4,3,4820.0,0,2008-03-01,1900-01-01,42257,2751,5396.0,0,37,9
4583,394,6,2015-09-12 00:00:00,1,0,0,0,4,1,10850.0,0,2012-09-01,1900-01-01,42257,1106,7810.0,0,37,9
4584,395,6,2015-09-12 00:00:00,1,0,0,0,1,1,3620.0,0,2013-02-01,1900-01-01,42257,953,2654.0,0,37,9
4585,397,6,2015-09-12 00:00:00,1,0,0,0,1,3,130.0,1,2012-09-01,2013-07-03,42,1106,4157.0,1,37,9
4586,398,6,2015-09-12 00:00:00,1,0,0,0,3,3,1540.0,1,2012-09-01,2012-01-02,73,1106,4885.0,1,37,9
4587,399,6,2015-09-12 00:00:00,1,0,0,0,1,1,5360.0,1,2012-09-01,2011-10-02,73,1106,4522.0,1,37,9
4588,403,6,2015-09-12 00:00:00,1,0,0,0,1,1,4970.0,0,2015-07-01,1900-01-01,42257,73,4799.0,0,37,9
4589,404,6,2015-09-12 00:00:00,1,0,0,0,1,3,1420.0,1,2012-09-01,2013-03-06,11,1106,2937.0,1,37,9
4590,405,6,2015-09-12 00:00:00,1,0,0,0,1,1,1080.0,1,2008-04-01,2011-04-03,73,2720,3068.0,1,37,9
4591,406,6,2015-09-12 00:00:00,1,0,0,0,4,3,8240.0,1,2001-03-01,2013-03-06,42,5308,5645.0,1,37,9
4592,407,6,2015-09-12 00:00:00,1,0,0,0,1,1,5890.0,1,2003-10-01,2011-04-03,42,4364,3981.0,1,37,9
4593,408,6,2015-09-12 00:00:00,1,0,0,0,3,1,1560.0,1,2012-09-01,2009-11-06,42,1106,4363.0,1,37,9
4594,409,6,2015-09-12 00:00:00,1,0,0,0,4,3,840.0,1,2012-09-01,2013-01-02,73,1106,5104.0,1,37,9
4595,410,6,2015-09-12 00:00:00,1,0,0,0,3,1,40.0,1,2011-11-01,2012-05-28,11,1411,4999.0,1,37,9
